 ,Area,Mean,Min,Max,Image
688,84,24.2857,0,255,1.jpg
689,318,98.6321,0,255,1.jpg
690,440,0.0000,0,0,2.jpg
691,668,0.3817,0,255,2.jpg
692,53,0.0000,0,0,2.jpg
693,188,0.0000,0,0,2.jpg
694,127,0.0000,0,0,2.jpg
695,266,0.0000,0,0,2.jpg
696,163,0.0000,0,0,2.jpg
697,283,0.0000,0,0,2.jpg
698,229,0.0000,0,0,2.jpg
699,202,0.0000,0,0,2.jpg
700,419,0.0000,0,0,2.jpg
701,404,0.0000,0,0,2.jpg
702,137,0.0000,0,0,2.jpg
703,179,0.0000,0,0,2.jpg
704,228,0.0000,0,0,2.jpg
705,391,0.0000,0,0,2.jpg
706,233,0.0000,0,0,2.jpg
707,260,0.0000,0,0,2.jpg
708,485,0.0000,0,0,2.jpg
709,245,0.0000,0,0,2.jpg
710,283,0.0000,0,0,2.jpg
711,589,0.0000,0,0,2.jpg
712,399,0.0000,0,0,2.jpg
713,137,0.0000,0,0,2.jpg
714,495,0.0000,0,0,2.jpg
715,305,0.0000,0,0,2.jpg
716,243,0.0000,0,0,2.jpg
717,401,0.0000,0,0,2.jpg
718,430,0.0000,0,0,2.jpg
719,251,0.0000,0,0,2.jpg
720,189,0.0000,0,0,2.jpg
721,249,0.0000,0,0,2.jpg
722,331,0.0000,0,0,2.jpg
723,300,0.0000,0,0,2.jpg
724,150,0.0000,0,0,2.jpg
725,339,0.0000,0,0,2.jpg
726,153,0.0000,0,0,2.jpg
727,334,0.0000,0,0,2.jpg
728,320,0.0000,0,0,2.jpg
729,341,0.0000,0,0,2.jpg
